,REVENUE,CROSS_SELL_SUCCESS,TOTAL_MEALS_ORDERED,UNIQUE_MEALS_PURCH,CONTACTS_W_CUSTOMER_SERVICE,PRODUCT_CATEGORIES_VIEWED,AVG_TIME_PER_SITE_VISIT,MOBILE_NUMBER,CANCELLATIONS_BEFORE_NOON,CANCELLATIONS_AFTER_NOON,TASTES_AND_PREFERENCES,PC_LOGINS,MOBILE_LOGINS,WEEKLY_PLAN,EARLY_DELIVERIES,LATE_DELIVERIES,PACKAGE_LOCKER,REFRIGERATED_LOCKER,FOLLOWED_RECOMMENDATIONS_PCT,AVG_PREP_VID_TIME,LARGEST_ORDER_SIZE,MASTER_CLASSES_ATTENDED,MEDIAN_MEAL_RATING,AVG_CLICKS_PER_VISIT,TOTAL_PHOTOS_VIEWED,m_FAMILY_NAME,junk,personal,professional,TOTAL_VID_PREP_TIME,MASTER_VID_PREP_TIME,LARGE_VID_PREP_TIME,GENERAL_MEAL_RATING,PERC_UNIQUE_MEALS,AVG_TIME_PER_CATEGORY,AVG_TIME_PER_CLICK,out_REVENUE,out_AVG_TIME_PER_SITE_VISIT,out_AVG_PREP_VID_TIME,out_TOTAL_MEALS_ORDERED,out_UNIQUE_MEALS_PURCH,out_CONTACTS_W_CUSTOMER_SERVICE,out_CANCELLATIONS_BEFORE_NOON,out_PC_LOGINS,out_MOBILE_LOGINS,out_LATE_DELIVERIES,out_LARGEST_ORDER_SIZE,out_TOTAL_PHOTOS_VIEWED,out_TOTAL_VID_PREP_TIME,out_MASTER_VID_PREP_TIME,out_LARGE_VID_PREP_TIME,out_GENERAL_MEAL_RATING,out_PERC_UNIQUE_MEALS,out_AVG_TIME_PER_CATEGORY,out_AVG_TIME_PER_CLICK,out_MASTER_CLASSES_ATTENDED,change_TOTAL_MEALS_ORDERED,change_CONTACTS_W_CUSTOMER_SERVICE,change_LARGEST_ORDER_SIZE,change_TOTAL_PHOTOS_VIEWED,change_CANCELLATIONS_AFTER_NOON,change_FOLLOWED_RECOMMENDATIONS_PCT,change_MASTER_CLASSES_ATTENDED,change_MEDIAN_MEAL_RATING,change_AVG_CLICKS_PER_VISIT
334,1410.0,1,42,2,5,7,89.14,1,2,1,1,6,2,8,3,4,1,0,70,146.4,5,0,3,13,0,0,0,0,1,6148.8,0.0,732.0,126,4.761904761904762,12.734285714285715,6.856923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
335,1460.0,1,31,4,8,7,25.8,1,0,0,0,6,2,6,0,5,1,1,80,139.2,3,0,3,14,0,0,0,1,0,4315.2,0.0,417.59999999999997,93,12.903225806451612,3.685714285714286,1.842857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
336,1188.0,1,41,7,5,5,76.18,1,2,0,1,6,1,8,5,6,1,0,80,153.5,6,0,3,13,0,0,1,0,0,6293.5,0.0,921.0,123,17.073170731707318,15.236,5.86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
337,3900.0,1,156,6,7,10,95.16,1,2,0,1,5,1,0,0,1,1,1,60,172.6,6,1,4,12,205,0,0,1,0,26925.6,172.6,1035.6,624,3.8461538461538463,9.516,7.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
338,1735.0,1,103,4,7,9,68.97,1,0,0,1,6,2,31,9,2,1,0,80,125.8,4,0,3,15,0,0,0,0,1,12957.4,0.0,503.2,309,3.8834951456310676,7.663333333333333,4.598,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
339,1950.0,1,44,2,4,10,81.15,1,2,0,0,6,2,6,0,0,0,0,70,167.5,4,0,3,13,0,0,0,1,0,7370.0,0.0,670.0,132,4.545454545454546,8.115,6.242307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
340,3097.5,1,107,7,8,10,86.4,1,0,0,1,5,2,8,1,2,0,0,70,179.2,6,0,3,14,0,0,0,0,1,19174.399999999998,0.0,1075.1999999999998,321,6.5420560747663545,8.64,6.171428571428572,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
341,1780.0,1,151,7,7,2,93.36,1,0,0,0,6,1,0,0,1,1,1,70,159.3,5,1,3,15,0,0,0,1,0,24054.300000000003,159.3,796.5,453,4.635761589403973,46.68,6.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
342,1240.0,1,72,3,4,9,75.5,1,1,0,1,6,1,0,0,3,0,0,60,107.4,4,1,3,11,0,0,1,0,0,7732.8,107.4,429.6,216,4.166666666666666,8.38888888888889,6.863636363636363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
343,785.0,1,16,8,11,4,108.0,1,0,0,1,5,2,5,0,1,0,0,60,72.5,2,0,2,18,0,0,0,0,1,1160.0,0.0,145.0,32,50.0,27.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
344,1349.0,1,34,7,5,4,67.5,1,5,0,1,5,1,11,0,3,1,1,80,91.4,3,0,3,13,40,0,0,1,0,3107.6000000000004,0.0,274.20000000000005,102,20.588235294117645,16.875,5.1923076923076925,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,1935.0,1,67,3,8,7,73.25,0,0,0,0,6,2,5,0,11,1,0,80,167.9,5,1,3,12,258,0,0,1,0,11249.300000000001,167.9,839.5,201,4.477611940298507,10.464285714285714,6.104166666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
346,1725.0,1,35,3,7,2,29.45,1,1,1,1,6,1,0,0,4,0,0,80,173.9,5,0,3,12,456,0,0,0,1,6086.5,0.0,869.5,105,8.571428571428571,14.725,2.4541666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
347,1540.0,1,32,3,4,3,107.43,1,0,1,1,5,2,6,4,4,1,0,60,138.0,4,0,2,16,295,0,0,0,1,4416.0,0.0,552.0,64,9.375,35.81,6.714375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,2005.0,1,60,6,5,2,87.5,1,0,0,1,5,1,22,0,2,0,0,60,168.2,5,0,3,14,116,0,0,0,1,10092.0,0.0,841.0,180,10.0,43.75,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
349,1430.0,1,37,5,6,8,96.36,1,1,0,1,6,2,1,0,1,1,1,80,113.3,5,0,2,17,0,0,0,0,1,4192.099999999999,0.0,566.5,74,13.513513513513514,12.045,5.668235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
350,1625.0,1,88,6,5,10,88.23,1,1,0,0,6,2,28,0,0,0,0,70,108.2,4,0,3,11,0,0,0,0,1,9521.6,0.0,432.8,264,6.8181818181818175,8.823,8.020909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
351,1675.0,1,74,5,7,4,115.14,1,0,0,1,6,1,13,0,0,0,0,80,201.9,6,0,3,14,0,0,0,0,1,14940.6,0.0,1211.4,222,6.756756756756757,28.785,8.224285714285715,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
352,1200.0,1,43,8,4,8,96.0,0,2,0,1,5,2,23,3,0,1,1,60,114.4,4,1,2,16,69,0,1,0,0,4919.2,114.4,457.6,86,18.6046511627907,12.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,795.0,1,13,9,11,7,88.0,1,0,0,1,5,1,1,7,1,0,0,60,93.5,2,0,2,14,0,0,1,0,0,1215.5,0.0,187.0,26,69.23076923076923,12.571428571428571,6.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
354,980.0,1,14,4,12,5,87.05,1,1,0,0,6,2,34,4,2,1,1,70,152.9,7,0,2,17,0,0,1,0,0,2140.6,0.0,1070.3,28,28.57142857142857,17.41,5.120588235294117,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
355,5100.0,1,155,7,10,3,132.5,1,2,0,1,5,2,30,7,0,0,0,80,269.0,6,1,4,9,0,0,0,0,1,41695.0,269.0,1614.0,620,4.516129032258064,44.166666666666664,14.722222222222221,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
356,1075.0,1,15,4,11,3,65.0,1,1,0,1,5,1,5,0,0,1,0,70,237.2,9,0,2,15,0,0,1,0,0,3558.0,0.0,2134.7999999999997,30,26.666666666666668,21.666666666666668,4.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
357,3060.0,1,83,6,6,2,110.74,0,0,0,1,5,2,9,0,2,0,0,60,195.3,7,1,4,9,0,0,0,0,1,16209.900000000001,195.3,1367.1000000000001,332,7.228915662650602,55.37,12.304444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
358,1635.0,1,54,9,7,10,128.55,0,0,0,1,5,1,48,0,0,0,0,80,165.7,5,1,3,12,0,0,0,0,1,8947.8,165.7,828.5,162,16.666666666666664,12.855,10.7125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
359,1780.0,1,61,8,7,5,82.0,1,1,0,1,6,1,11,9,2,0,0,80,121.2,4,0,3,12,0,0,0,0,1,7393.2,0.0,484.8,183,13.114754098360656,16.4,6.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
360,1252.0,1,64,7,7,2,59.05,1,2,0,1,6,1,0,3,2,1,0,70,109.6,3,1,2,15,0,0,0,1,0,7014.4,109.6,328.79999999999995,128,10.9375,29.525,3.9366666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
361,2089.0,1,96,8,7,9,86.4,1,1,0,0,7,1,10,0,0,0,0,80,133.8,4,0,3,14,0,0,0,1,0,12844.800000000001,0.0,535.2,288,8.333333333333332,9.600000000000001,6.171428571428572,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
362,2574.25,1,44,1,8,2,42.0,1,1,0,0,6,1,8,4,6,0,0,60,108.0,2,0,3,13,0,0,0,1,0,4752.0,0.0,216.0,132,2.272727272727273,21.0,3.230769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
363,1095.0,1,31,9,6,8,61.3,0,6,0,1,6,2,8,0,4,0,0,60,78.4,3,0,1,17,0,0,0,0,1,2430.4,0.0,235.20000000000002,31,29.03225806451613,7.6625,3.605882352941176,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
364,3555.0,1,110,3,8,2,96.62,1,0,1,1,6,2,3,4,3,0,0,80,157.8,5,1,4,8,194,0,1,0,0,17358.0,157.8,789.0,440,2.727272727272727,48.31,12.0775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
365,2548.5,1,168,6,5,2,86.51,1,0,0,1,5,1,0,0,2,1,1,70,196.0,6,2,3,13,0,0,0,1,0,32928.0,392.0,1176.0,504,3.571428571428571,43.255,6.654615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
366,1865.0,1,47,4,6,10,100.5,1,1,0,1,6,1,0,2,0,0,0,80,144.5,4,0,3,14,50,0,0,0,1,6791.5,0.0,578.0,141,8.51063829787234,10.05,7.178571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,1840.0,1,116,4,7,1,109.28,1,1,0,1,6,1,7,0,0,1,1,70,145.6,6,1,3,15,0,0,0,0,1,16889.6,145.6,873.5999999999999,348,3.4482758620689653,109.28,7.285333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
368,4515.0,1,208,8,9,8,121.99,1,6,0,1,5,1,0,8,2,1,1,80,246.8,8,1,4,10,388,0,0,0,1,51334.4,246.8,1974.4,832,3.8461538461538463,15.24875,12.199,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
369,4050.0,1,147,4,7,9,111.02,1,1,0,0,6,2,6,0,3,0,0,60,258.2,7,1,4,10,0,0,0,1,0,37955.4,258.2,1807.3999999999999,588,2.7210884353741496,12.335555555555555,11.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
370,1780.0,1,46,2,7,2,84.06,1,1,0,0,5,2,52,0,16,0,0,60,173.2,5,1,3,13,336,0,0,0,1,7967.2,173.2,866.0,138,4.3478260869565215,42.03,6.466153846153846,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
371,1775.0,1,61,3,7,2,88.23,1,2,0,1,5,1,6,3,4,0,0,70,138.2,5,1,3,12,0,0,0,0,1,8430.199999999999,138.2,691.0,183,4.918032786885246,44.115,7.3525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
372,4410.0,1,107,5,10,9,131.69,0,2,0,0,5,2,0,2,3,0,0,60,295.6,9,1,4,9,502,0,0,0,1,31629.2,295.6,2660.4,428,4.672897196261682,14.632222222222222,14.632222222222222,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
373,1000.0,1,12,7,12,10,81.92,1,3,1,1,5,2,10,3,3,1,1,60,120.4,4,0,2,16,0,0,0,0,1,1444.8000000000002,0.0,481.6,24,58.333333333333336,8.192,5.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
374,3502.5,1,68,4,8,6,110.25,1,3,0,1,5,2,7,0,4,0,0,70,204.6,6,1,4,11,292,0,1,0,0,13912.8,204.6,1227.6,272,5.88235294117647,18.375,10.022727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
375,4680.0,1,124,4,10,2,107.28,1,0,0,0,5,1,0,4,5,0,0,70,249.0,7,2,4,9,198,0,0,0,1,30876.0,498.0,1743.0,496,3.225806451612903,53.64,11.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
376,2640.0,1,189,2,7,3,118.37,1,0,0,1,6,1,47,0,1,0,0,70,166.1,4,0,3,14,442,0,0,1,0,31392.899999999998,0.0,664.4,567,1.0582010582010581,39.45666666666667,8.455,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,3112.5,1,58,8,5,4,144.95,1,2,0,1,5,2,7,0,2,0,0,80,156.7,3,2,3,13,210,0,0,0,1,9088.599999999999,313.4,470.09999999999997,174,13.793103448275861,36.2375,11.149999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,3198.0,1,68,8,7,3,213.30999999999997,1,2,1,1,6,2,0,0,4,0,0,80,148.8,4,1,3,15,0,0,1,0,0,10118.400000000001,148.8,595.2,204,11.76470588235294,71.10333333333332,14.220666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
379,790.0,1,12,4,12,7,60.4,0,1,0,1,6,2,0,7,1,0,0,80,89.6,2,0,2,17,0,0,0,1,0,1075.1999999999998,0.0,179.2,24,33.33333333333333,8.628571428571428,3.552941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
380,1760.0,1,51,5,7,10,36.3,1,2,0,1,6,2,8,0,1,0,0,60,145.8,3,1,3,13,1129,0,0,1,0,7435.8,145.8,437.40000000000003,153,9.803921568627452,3.63,2.792307692307692,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,1030.0,1,14,2,11,3,59.4,1,1,0,0,5,2,11,0,4,0,0,60,120.8,3,0,3,11,0,0,0,1,0,1691.2,0.0,362.4,42,14.285714285714285,19.8,5.3999999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
382,1805.0,1,84,4,7,2,96.0,1,4,0,1,4,2,1,1,4,0,0,70,249.9,3,1,3,13,200,0,1,0,0,20991.600000000002,249.9,749.7,252,4.761904761904762,48.0,7.384615384615385,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
383,1795.0,1,42,9,6,10,92.0,1,4,0,1,6,2,27,0,2,0,0,80,219.2,6,1,2,16,0,0,0,1,0,9206.4,219.2,1315.1999999999998,84,21.428571428571427,9.2,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
384,1730.0,1,145,7,4,2,156.63,1,3,0,1,5,1,0,0,6,0,0,80,167.5,6,2,2,16,90,0,0,0,1,24287.5,335.0,1005.0,290,4.827586206896552,78.315,9.789375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
385,850.0,1,14,9,11,4,67.0,0,0,0,1,6,2,21,0,2,1,1,70,102.2,2,0,2,18,0,0,0,1,0,1430.8,0.0,204.4,28,64.28571428571429,16.75,3.7222222222222223,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
386,2595.0,1,63,6,7,3,121.82,1,1,0,1,6,2,0,9,1,0,0,70,154.1,5,1,3,13,226,0,0,1,0,9708.3,154.1,770.5,189,9.523809523809524,40.60666666666666,9.37076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
387,3450.0,1,83,9,7,2,63.64,1,1,0,1,6,1,1,0,2,1,1,70,165.9,3,1,3,14,0,0,0,1,0,13769.7,165.9,497.70000000000005,249,10.843373493975903,31.82,4.545714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
388,2610.0,1,71,6,9,2,89.05,1,4,1,0,6,1,26,0,4,0,0,60,203.5,6,1,3,15,180,0,1,0,0,14448.5,203.5,1221.0,213,8.450704225352112,44.525,5.9366666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
389,2683.5,1,190,9,7,5,91.08,1,0,0,1,5,1,17,0,2,0,0,60,157.3,4,0,3,14,110,0,0,0,1,29887.000000000004,0.0,629.2,570,4.736842105263158,18.216,6.505714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,2130.0,1,70,3,7,1,87.0,1,0,1,1,5,2,14,0,10,0,0,80,148.4,5,0,3,12,109,0,0,1,0,10388.0,0.0,742.0,210,4.285714285714286,87.0,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
391,1600.0,1,39,2,7,10,110.47,1,2,1,1,5,2,11,0,1,0,0,60,169.4,5,1,3,14,32,0,0,1,0,6606.6,169.4,847.0,117,5.128205128205128,11.047,7.890714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
392,3724.5,1,187,9,10,2,171.7,1,1,0,0,5,2,0,0,1,1,0,70,178.2,5,2,4,11,238,0,0,0,1,33323.4,356.4,891.0,748,4.81283422459893,85.85,15.609090909090908,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
393,1675.0,1,65,5,6,2,94.0,1,1,0,1,5,1,0,0,2,0,0,80,126.4,4,2,3,13,324,0,0,0,1,8216.0,252.8,505.6,195,7.6923076923076925,47.0,7.230769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,1765.0,1,117,3,7,8,17.8,0,0,0,1,5,2,0,0,0,1,0,80,150.1,4,1,3,15,342,0,0,0,1,17561.7,150.1,600.4,351,2.564102564102564,2.225,1.1866666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,4222.5,1,98,4,10,3,155.74,1,4,1,1,6,1,0,0,3,1,1,80,259.9,8,1,4,9,165,0,0,1,0,25470.199999999997,259.9,2079.2,392,4.081632653061225,51.913333333333334,17.304444444444446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
396,3352.5,1,87,7,9,2,108.03,1,1,0,1,6,2,3,4,2,0,0,80,179.5,6,1,4,9,121,0,0,0,1,15616.5,179.5,1077.0,348,8.045977011494253,54.015,12.003333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
397,1449.0,1,34,4,5,7,86.39,1,3,0,1,5,1,8,4,3,0,0,70,96.0,4,0,2,17,0,0,0,0,1,3264.0,0.0,384.0,68,11.76470588235294,12.34142857142857,5.081764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
398,813.0,1,15,3,11,8,53.2,1,0,0,1,5,1,42,0,2,1,0,50,80.8,4,0,2,15,0,0,0,0,1,1212.0,0.0,323.2,30,20.0,6.65,3.546666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
399,880.0,1,14,6,12,2,138.78,1,1,0,0,6,1,16,0,1,0,0,50,109.2,4,0,2,16,381,0,0,0,1,1528.8,0.0,436.8,28,42.857142857142854,69.39,8.67375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
400,1500.0,1,36,7,6,7,72.0,1,1,0,0,6,1,0,7,1,0,0,70,158.8,4,0,3,13,0,0,0,1,0,5716.8,0.0,635.2,108,19.444444444444446,10.285714285714286,5.538461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
401,3136.0,1,42,1,5,6,49.0,1,0,0,1,5,2,35,0,0,0,0,70,129.4,4,0,3,11,88,0,0,0,1,5434.8,0.0,517.6,126,2.380952380952381,8.166666666666666,4.454545454545454,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,1320.0,1,76,5,5,2,205.6,0,7,0,0,6,1,9,0,4,1,0,70,145.3,5,2,2,17,300,0,1,0,0,11042.800000000001,290.6,726.5,152,6.578947368421052,102.8,12.094117647058823,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
403,4110.0,1,104,7,10,3,127.73,1,1,0,0,5,2,13,2,3,0,0,70,165.2,4,2,3,13,300,0,0,0,1,17180.8,330.4,660.8,312,6.730769230769231,42.57666666666667,9.825384615384616,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,3202.5,1,83,9,8,7,93.71,1,1,1,0,5,3,7,0,0,0,0,60,281.4,7,1,3,12,190,0,0,0,1,23356.199999999997,281.4,1969.7999999999997,249,10.843373493975903,13.387142857142857,7.809166666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
405,1735.0,1,97,3,6,5,83.33,1,2,0,0,6,2,13,0,4,0,0,50,147.6,5,0,3,13,0,0,0,1,0,14317.199999999999,0.0,738.0,291,3.0927835051546393,16.666,6.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
406,1245.0,1,38,5,4,2,82.2,1,0,0,1,6,1,13,2,4,0,0,70,86.4,3,0,3,15,0,0,0,1,0,3283.2000000000003,0.0,259.20000000000005,114,13.157894736842104,41.1,5.48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
407,3855.0,1,90,4,8,1,110.78,1,0,0,1,7,1,32,0,0,0,0,60,170.4,5,1,4,10,200,0,1,0,0,15336.0,170.4,852.0,360,4.444444444444445,110.78,11.078,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
408,4792.5,1,131,6,7,2,215.88,1,1,0,1,5,1,13,0,6,1,0,50,252.2,6,1,3,14,0,0,0,0,1,33038.2,252.2,1513.1999999999998,393,4.580152671755725,107.94,15.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
409,1470.0,1,52,3,8,1,20.64,1,3,0,1,5,1,0,1,2,1,0,50,154.8,5,1,3,11,0,0,0,1,0,8049.6,154.8,774.0,156,5.769230769230769,20.64,1.8763636363636365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
410,3043.5,1,251,10,7,6,92.75,1,3,0,1,6,2,12,0,7,0,0,60,199.2,7,1,3,13,768,0,0,1,0,49999.2,199.2,1394.3999999999999,753,3.9840637450199203,15.458333333333334,7.134615384615385,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
411,1955.0,1,150,7,4,2,97.78,1,2,0,1,5,2,0,0,0,1,1,50,160.4,5,1,3,11,20,0,0,1,0,24060.0,160.4,802.0,450,4.666666666666667,48.89,8.889090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
412,2125.0,1,153,4,8,1,99.07,1,0,0,1,6,1,0,0,8,0,0,60,135.8,4,1,3,12,176,0,0,0,1,20777.4,135.8,543.2,459,2.6143790849673203,99.07,8.255833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
